Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,77624,8/16/2022,0.093023299,0.168937087,0.120150933,21,100
Market-Adjusted Model,77629,8/16/2022,-0.359521799,-0.372553724,-0.332394165,21,100
Market-Adjusted Model,77637,8/16/2022,-0.096452589,-0.073470245,-0.069324956,21,100
Market-Adjusted Model,77638,8/16/2022,-0.054097109,-0.029173209,-0.026969476,21,100
Market-Adjusted Model,77643,8/16/2022,-0.047728666,-0.021837189,-0.020601033,21,100
Market-Adjusted Model,77649,8/16/2022,-0.107905237,-0.080805224,-0.080777604,21,100
Market-Adjusted Model,77659,8/16/2022,1.098786768,1.176202615,1.125914401,21,100
Market-Adjusted Model,77660,8/16/2022,-0.072271,-0.038169059,-0.045143367,21,100
Market-Adjusted Model,77661,8/16/2022,-0.077744407,-0.048373113,-0.050616774,21,100
Market-Adjusted Model,77679,8/16/2022,0.012166422,0.040275454,0.039294055,21,100
Market-Adjusted Model,77692,8/16/2022,-0.036421908,-0.010854376,-0.009294275,21,100
Market-Adjusted Model,77693,8/16/2022,-0.01815001,0.007826034,0.008977623,21,100
Market-Adjusted Model,77699,8/16/2022,0.221574344,0.265671124,0.248701977,21,100
Market-Adjusted Model,77702,8/16/2022,-0.012150193,0.016578415,0.01497744,21,100
Market-Adjusted Model,77729,8/16/2022,-0.104278106,-0.061082699,-0.077150473,21,100
Market-Adjusted Model,77730,8/16/2022,-0.129635935,-0.108334558,-0.102508302,21,100
Market-Adjusted Model,77735,8/16/2022,0.030922107,0.064208945,0.05804974,21,100
Market-Adjusted Model,77776,8/16/2022,-0.027509285,-0.000555991,-0.000381652,21,100
Market-Adjusted Model,77780,8/16/2022,-0.065837097,-0.039205354,-0.038709464,21,100
Market-Adjusted Model,77785,8/16/2022,-0.037039668,0.003964345,-0.009912035,21,100
Market-Adjusted Model,77790,8/16/2022,0.086407768,0.116344209,0.113535401,21,100
Market-Adjusted Model,77806,8/16/2022,-0.05974809,-0.035157841,-0.032620456,21,100
Market-Adjusted Model,77818,8/16/2022,-0.055321289,-0.030520772,-0.028193656,21,100
Market-Adjusted Model,77857,8/16/2022,0.029955405,0.056769213,0.057083039,21,100
Market-Adjusted Model,77860,8/16/2022,-0.049176266,-0.023650472,-0.022048633,21,100
Market-Adjusted Model,77878,8/16/2022,0.049100055,0.074965642,0.076227688,21,100
Market-Adjusted Model,77889,8/16/2022,-0.033044351,-0.006225269,-0.005916717,21,100
Market-Adjusted Model,77895,8/16/2022,0.002673914,0.03352964,0.029801547,21,100
Market-Adjusted Model,77900,8/16/2022,,,,21,100
Market-Adjusted Model,77902,8/16/2022,0.067049432,0.104696928,0.094177065,21,100
Market-Adjusted Model,77910,8/16/2022,-0.016539321,0.009284674,0.010588312,21,100
Market-Adjusted Model,77917,8/16/2022,-0.072219037,-0.045733871,-0.045091404,21,100
Market-Adjusted Model,77918,8/16/2022,-0.142022993,-0.122657787,-0.11489536,21,100
Market-Adjusted Model,77920,8/16/2022,0.036635412,0.063511861,0.063763045,21,100
Market-Adjusted Model,77925,8/16/2022,-0.015536305,0.012277221,0.011591328,21,100
Market-Adjusted Model,77928,8/16/2022,-0.029513904,-0.000751513,-0.002386271,21,100
Market-Adjusted Model,77973,8/16/2022,0.013756182,0.087510391,0.040883816,21,100
Market-Adjusted Model,78002,8/16/2022,-0.092198584,-0.066282259,-0.065070951,21,100
Market-Adjusted Model,78003,8/16/2022,-0.38958183,-0.296198486,-0.362454197,21,100
Market-Adjusted Model,78015,8/16/2022,-0.116782673,-0.094142647,-0.08965504,21,100
Market-Adjusted Model,78018,8/16/2022,-0.072555203,-0.039289916,-0.04542757,21,100
Market-Adjusted Model,78034,8/16/2022,-0.084251468,-0.05993564,-0.057123835,21,100
Market-Adjusted Model,78038,8/16/2022,-0.03277087,-0.006335081,-0.005643237,21,100
Market-Adjusted Model,78044,8/16/2022,-0.172733767,-0.150085756,-0.145606134,21,100
Market-Adjusted Model,78045,8/16/2022,-0.080680203,-0.051245655,-0.05355257,21,100
Market-Adjusted Model,78054,8/16/2022,-0.21553839,-0.191469624,-0.188410757,21,100
Market-Adjusted Model,78059,8/16/2022,-0.020795057,0.005042757,0.006332576,21,100
Market-Adjusted Model,78061,8/16/2022,-0.066184662,-0.041990926,-0.039057029,21,100
Market-Adjusted Model,78066,8/16/2022,-0.381477778,-0.424984,-0.354350145,21,100
Market-Adjusted Model,78071,8/16/2022,-0.11162796,-0.069649291,-0.084500327,21,100
Market-Adjusted Model,78077,8/16/2022,-0.112904028,-0.090317852,-0.085776394,21,100
Market-Adjusted Model,78081,8/16/2022,0.037346785,0.070089331,0.064474419,21,100
Market-Adjusted Model,78091,8/16/2022,0.173469342,0.193117852,0.200596975,21,100
Market-Adjusted Model,78107,8/16/2022,0.047018702,0.074377484,0.074146335,21,100
Market-Adjusted Model,78170,8/16/2022,0.110216341,0.141292369,0.137343974,21,100
Market-Adjusted Model,78189,8/16/2022,-0.022471973,0.010313075,0.004655661,21,100
Market-Adjusted Model,78211,8/16/2022,-0.012284984,0.016600517,0.014842649,21,100
Market-Adjusted Model,78213,8/16/2022,0.131991091,0.158375784,0.159118724,21,100
Market-Adjusted Model,78223,8/16/2022,-0.0149045,0.01568543,0.012223133,21,100
Market-Adjusted Model,78236,8/16/2022,-0.13560677,-0.10985001,-0.108479137,21,100
Market-Adjusted Model,78405,8/16/2022,-0.036247834,-0.009080836,-0.009120201,21,100
Market-Adjusted Model,78418,8/16/2022,0.096132569,0.141040286,0.123260202,21,100
Market-Adjusted Model,78447,8/16/2022,-0.074185572,-0.043582642,-0.047057939,21,100
Market-Adjusted Model,78451,8/16/2022,0.005454549,0.033456714,0.032582182,21,100
Market-Adjusted Model,78569,8/16/2022,0.003917723,0.032800387,0.031045356,21,100
Market-Adjusted Model,78629,8/16/2022,0.031545711,0.061417587,0.058673344,21,100
Market-Adjusted Model,78664,8/16/2022,-0.129421917,-0.089424523,-0.102294284,21,100
Market-Adjusted Model,78693,8/16/2022,-0.103595362,-0.048458169,-0.076467729,21,100
Market-Adjusted Model,78705,8/16/2022,-0.022951416,0.40573936,0.004176217,21,100
Market-Adjusted Model,78749,8/16/2022,-0.022364181,0.006174967,0.004763452,21,100
Market-Adjusted Model,78756,8/16/2022,-0.224324304,-0.220554662,-0.197196671,21,100
Market-Adjusted Model,78759,8/16/2022,-0.119841876,-0.095213001,-0.092714243,21,100
Market-Adjusted Model,78763,8/16/2022,0.040165469,0.072795313,0.067293103,21,100
Market-Adjusted Model,78829,8/16/2022,0.001983041,0.029518276,0.029110674,21,100
Market-Adjusted Model,78840,8/16/2022,-0.093785529,-0.06307223,-0.066657896,21,100
Market-Adjusted Model,78841,8/16/2022,-0.115206236,-0.071635688,-0.088078603,21,100
Market-Adjusted Model,78854,8/16/2022,-0.049777818,-0.024968703,-0.022650185,21,100
Market-Adjusted Model,78875,8/16/2022,0.389748501,0.409606793,0.416876134,21,100
Market-Adjusted Model,78876,8/16/2022,0.089054673,0.117244717,0.116182307,21,100
Market-Adjusted Model,78900,8/16/2022,0.186355252,0.202099444,0.213482885,21,100
Market-Adjusted Model,78903,8/16/2022,0.002284828,0.029127106,0.029412461,21,100
Market-Adjusted Model,78908,8/16/2022,-0.178057035,-0.138633427,-0.150929402,21,100
Market-Adjusted Model,78915,8/16/2022,-0.206037168,-0.196146393,-0.178909535,21,100
Market-Adjusted Model,78927,8/16/2022,-0.08801112,-0.062140328,-0.060883487,21,100
Market-Adjusted Model,78936,8/16/2022,0.017661238,0.044836884,0.044788871,21,100
Market-Adjusted Model,78943,8/16/2022,-0.025136552,0.000545929,0.001991081,21,100
Market-Adjusted Model,78947,8/16/2022,-0.022590381,0.004491482,0.004537252,21,100
Market-Adjusted Model,78950,8/16/2022,0.01297507,0.04181161,0.040102703,21,100
Market-Adjusted Model,78955,8/16/2022,-0.043509005,-0.005192194,-0.016381372,21,100
Market-Adjusted Model,78960,8/16/2022,0.005495712,0.039351805,0.032623345,21,100
Market-Adjusted Model,78963,8/16/2022,0.178308782,0.202530692,0.205436416,21,100
Market-Adjusted Model,78971,8/16/2022,-0.025073756,0.004988137,0.002053877,21,100
Market-Adjusted Model,78975,8/16/2022,-0.034027509,-0.004068183,-0.006899876,21,100
Market-Adjusted Model,78981,8/16/2022,-0.040821386,-0.013175168,-0.013693753,21,100
Market-Adjusted Model,78985,8/16/2022,0.158469855,0.183237265,0.185597488,21,100
Market-Adjusted Model,78987,8/16/2022,-0.054951966,-0.02195602,-0.027824333,21,100
Market-Adjusted Model,78988,8/16/2022,0.037036998,0.076483886,0.064164631,21,100
Market-Adjusted Model,79007,8/16/2022,0.057607719,0.100050584,0.084735353,21,100
Market-Adjusted Model,79013,8/16/2022,-0.043384632,-0.016833588,-0.016256999,21,100
Market-Adjusted Model,79019,8/16/2022,0.00837928,0.0364026,0.035506913,21,100
Market-Adjusted Model,79022,8/16/2022,-0.196721284,-0.113797552,-0.169593651,21,100
Market-Adjusted Model,79026,8/16/2022,-0.043283261,-0.015813508,-0.016155628,21,100
Market-Adjusted Model,79033,8/16/2022,0.216095332,0.235499159,0.243222966,21,100
Market-Adjusted Model,79036,8/16/2022,-0.094637685,-0.071792698,-0.067510051,21,100
Market-Adjusted Model,79037,8/16/2022,0.065979707,0.097093013,0.09310734,21,100
Market-Adjusted Model,79039,8/16/2022,-0.016362999,0.022135731,0.010764634,21,100
Market-Adjusted Model,79049,8/16/2022,-0.045896339,-0.019527859,-0.018768706,21,100
Market-Adjusted Model,79052,8/16/2022,0.03778914,0.065297792,0.064916773,21,100
Market-Adjusted Model,79057,8/16/2022,0.027084061,0.053611244,0.054211694,21,100
Market-Adjusted Model,79066,8/16/2022,0.06249994,0.133791889,0.089627573,21,100
Market-Adjusted Model,79072,8/16/2022,-0.008508694,0.019112701,0.018618939,21,100
Market-Adjusted Model,79089,8/16/2022,-0.300000043,-0.314683028,-0.272872409,21,100
Market-Adjusted Model,79094,8/16/2022,0.03069214,0.06026308,0.057819773,21,100
Market-Adjusted Model,79103,8/16/2022,-0.015134175,0.01131273,0.011993458,21,100
Market-Adjusted Model,79108,8/16/2022,0.071803824,0.101471172,0.098931457,21,100
Market-Adjusted Model,79116,8/16/2022,-0.012594426,0.014839252,0.014533208,21,100
Market-Adjusted Model,79122,8/16/2022,-0.062015448,0.000528152,-0.034887815,21,100
Market-Adjusted Model,79133,8/16/2022,-0.038354844,-0.011288301,-0.011227211,21,100
Market-Adjusted Model,79139,8/16/2022,-0.052382102,-0.027297885,-0.025254469,21,100
Market-Adjusted Model,79145,8/16/2022,0.166247571,0.198104998,0.193375205,21,100
Market-Adjusted Model,79150,8/16/2022,-0.033488799,-0.000766979,-0.006361166,21,100
Market-Adjusted Model,79166,8/16/2022,0.001854994,0.028577872,0.028982627,21,100
Market-Adjusted Model,79198,8/16/2022,-0.161461392,-0.125641557,-0.134333759,21,100
Market-Adjusted Model,79210,8/16/2022,0.091895167,0.118828805,0.119022801,21,100
Market-Adjusted Model,79213,8/16/2022,-0.084463038,-0.017988071,-0.057335404,21,100
Market-Adjusted Model,79222,8/16/2022,-0.03111426,-0.003823979,-0.003986627,21,100
Market-Adjusted Model,79229,8/16/2022,-0.071698613,-0.045151982,-0.04457098,21,100
Market-Adjusted Model,79235,8/16/2022,-0.051492161,-0.023244348,-0.024364528,21,100
Market-Adjusted Model,79236,8/16/2022,-0.000132025,0.026196963,0.026995608,21,100
Market-Adjusted Model,79237,8/16/2022,0.127329218,0.168561084,0.154456851,21,100
Market-Adjusted Model,79238,8/16/2022,-0.041205418,-0.011498342,-0.014077785,21,100
Market-Adjusted Model,79248,8/16/2022,-0.052384715,-0.020980549,-0.025257082,21,100
Market-Adjusted Model,79249,8/16/2022,-0.006675583,0.020709293,0.02045205,21,100
Market-Adjusted Model,79280,8/16/2022,-0.03098776,9.76376E-05,-0.003860127,21,100
Market-Adjusted Model,79299,8/16/2022,-0.101716703,-0.075914159,-0.074589069,21,100
Market-Adjusted Model,79322,8/16/2022,0.223608445,0.260441598,0.250736078,21,100
Market-Adjusted Model,79323,8/16/2022,0.060519909,0.087809402,0.087647542,21,100
Market-Adjusted Model,79338,8/16/2022,0.031555357,0.066544415,0.058682991,21,100
Market-Adjusted Model,79356,8/16/2022,-0.053922245,-0.028910812,-0.026794612,21,100
Market-Adjusted Model,79360,8/16/2022,-0.003539013,0.022458589,0.02358862,21,100
Market-Adjusted Model,79362,8/16/2022,0.509589071,0.457293979,0.536716705,21,100
Market-Adjusted Model,79363,8/16/2022,-0.027633434,0.000138156,-0.000505801,21,100
Market-Adjusted Model,79382,8/16/2022,-0.010539094,0.016767635,0.016588539,21,100
Market-Adjusted Model,79442,8/16/2022,-0.022091437,0.007335519,0.005036196,21,100
Market-Adjusted Model,79444,8/16/2022,0.110924334,0.152762634,0.138051968,21,100
Market-Adjusted Model,79447,8/16/2022,-0.023154828,0.003443551,0.003972806,21,100
Market-Adjusted Model,79448,8/16/2022,-0.043026799,-0.016900493,-0.015899165,21,100
Market-Adjusted Model,79452,8/16/2022,-0.061402239,-0.035603316,-0.034274606,21,100
Market-Adjusted Model,79461,8/16/2022,-0.01199226,0.014274676,0.015135373,21,100
Market-Adjusted Model,79464,8/16/2022,-0.031539902,-0.004094371,-0.004412269,21,100
Market-Adjusted Model,79474,8/16/2022,0.217581851,0.257248604,0.244709484,21,100
Market-Adjusted Model,79490,8/16/2022,0.091503263,0.127535579,0.118630896,21,100
Market-Adjusted Model,79491,8/16/2022,-0.052615658,-0.023161624,-0.025488025,21,100
Market-Adjusted Model,79499,8/16/2022,-0.442276412,-0.502492112,-0.415148778,21,100
Market-Adjusted Model,79507,8/16/2022,-0.048868145,-0.020591175,-0.021740512,21,100
Market-Adjusted Model,79545,8/16/2022,-0.010090637,0.020776102,0.017036997,21,100
Market-Adjusted Model,79547,8/16/2022,-0.036087891,-0.008961223,-0.008960258,21,100
Market-Adjusted Model,79558,8/16/2022,-0.151843367,-0.135257536,-0.124715734,21,100
Market-Adjusted Model,79561,8/16/2022,0.003731623,0.030881879,0.030859256,21,100
Market-Adjusted Model,79571,8/16/2022,0.000600975,0.029261079,0.027728608,21,100
Market-Adjusted Model,79573,8/16/2022,0.246153916,0.315361754,0.273281549,21,100
Market-Adjusted Model,79586,8/16/2022,0.038461589,0.073282514,0.065589222,21,100
Market-Adjusted Model,79611,8/16/2022,-0.06944436,-0.042185486,-0.042316726,21,100
Market-Adjusted Model,79618,8/16/2022,-0.096296292,-0.070255395,-0.069168659,21,100
Market-Adjusted Model,79637,8/16/2022,-0.094693901,-0.070754939,-0.067566268,21,100
Market-Adjusted Model,79644,8/16/2022,0.019924239,0.046876327,0.047051872,21,100
Market-Adjusted Model,79646,8/16/2022,-0.103486158,-0.081882077,-0.076358524,21,100
Market-Adjusted Model,79663,8/16/2022,0.043961619,0.084993997,0.071089252,21,100
Market-Adjusted Model,79665,8/16/2022,-0.03514526,-0.006637103,-0.008017627,21,100
Market-Adjusted Model,79668,8/16/2022,0.005495351,0.035530506,0.032622984,21,100
Market-Adjusted Model,79678,8/16/2022,-0.018231756,0.007627352,0.008895877,21,100
Market-Adjusted Model,79686,8/16/2022,0.033597613,0.062288383,0.060725246,21,100
Market-Adjusted Model,79698,8/16/2022,0.074507567,0.102601822,0.101635201,21,100
Market-Adjusted Model,79702,8/16/2022,-0.307053967,-0.295796353,-0.279926334,21,100
Market-Adjusted Model,79731,8/16/2022,-0.035123635,-0.007721673,-0.007996002,21,100
Market-Adjusted Model,79734,8/16/2022,0.031976715,0.057822191,0.059104348,21,100
Market-Adjusted Model,79747,8/16/2022,-0.033887859,-0.006976831,-0.006760226,21,100
Market-Adjusted Model,79756,8/16/2022,-0.042654646,-0.016858665,-0.015527013,21,100
Market-Adjusted Model,79758,8/16/2022,-0.006178451,0.022023781,0.020949182,21,100
Market-Adjusted Model,79770,8/16/2022,-0.061865198,-0.036210085,-0.034737565,21,100
Market-Adjusted Model,79776,8/16/2022,-0.018324609,0.009422551,0.008803024,21,100
Market-Adjusted Model,79782,8/16/2022,-0.031362711,-0.004675137,-0.004235078,21,100
Market-Adjusted Model,79785,8/16/2022,-0.059489474,-0.030443763,-0.03236184,21,100
Market-Adjusted Model,79791,8/16/2022,-0.163080416,-0.136615859,-0.135952783,21,100
Market-Adjusted Model,79824,8/16/2022,-0.039074735,-0.012391158,-0.011947102,21,100
Market-Adjusted Model,79839,8/16/2022,-0.190920101,-0.168892161,-0.163792468,21,100
Market-Adjusted Model,79841,8/16/2022,-0.057038745,-0.031305843,-0.029911112,21,100
Market-Adjusted Model,79851,8/16/2022,-0.032959346,-0.006191433,-0.005831712,21,100
Market-Adjusted Model,79857,8/16/2022,-0.098170718,-0.059115924,-0.071043084,21,100
Market-Adjusted Model,79859,8/16/2022,-0.055937212,-0.029611932,-0.028809579,21,100
Market-Adjusted Model,79862,8/16/2022,-0.075693025,-0.045931421,-0.048565392,21,100
Market-Adjusted Model,79864,8/16/2022,0.024896275,0.060524342,0.052023908,21,100
Market-Adjusted Model,79866,8/16/2022,-0.033608665,-0.002410299,-0.006481032,21,100
Market-Adjusted Model,79878,8/16/2022,-0.118248065,-0.094983693,-0.091120432,21,100
Market-Adjusted Model,79879,8/16/2022,-0.053404486,-0.025629065,-0.026276853,21,100
Market-Adjusted Model,79881,8/16/2022,0.022893295,0.065000063,0.050020928,21,100
Market-Adjusted Model,79895,8/16/2022,0.213172632,0.228547118,0.240300265,21,100
Market-Adjusted Model,79903,8/16/2022,0.247549087,0.274661629,0.27467672,21,100
Market-Adjusted Model,79906,8/16/2022,-0.096124061,-0.072181842,-0.068996428,21,100
Market-Adjusted Model,79909,8/16/2022,-0.041921354,-0.010378209,-0.014793721,21,100
Market-Adjusted Model,79918,8/16/2022,-0.047102193,-0.021589184,-0.01997456,21,100
Market-Adjusted Model,79996,8/16/2022,-0.053594809,-0.022077075,-0.026467176,21,100
Market-Adjusted Model,80008,8/16/2022,-0.021575055,0.006236602,0.005552578,21,100
Market-Adjusted Model,80014,8/16/2022,0.001430649,0.028101161,0.028558282,21,100
Market-Adjusted Model,80034,8/16/2022,-0.075203862,-0.046293294,-0.048076229,21,100
Market-Adjusted Model,80050,8/16/2022,0.181263277,0.200851271,0.20839091,21,100
Market-Adjusted Model,80054,8/16/2022,-0.276066298,-0.276322697,-0.248938665,21,100
Market-Adjusted Model,80069,8/16/2022,-0.08451038,-0.051739892,-0.057382747,21,100
Market-Adjusted Model,80070,8/16/2022,-0.013177556,0.018801829,0.013950077,21,100
Market-Adjusted Model,80072,8/16/2022,0.001697832,0.030033572,0.028825465,21,100
Market-Adjusted Model,80080,8/16/2022,-0.006910419,0.022321816,0.020217214,21,100
Market-Adjusted Model,80089,8/16/2022,-0.161953752,-0.145088671,-0.134826119,21,100
Market-Adjusted Model,80100,8/16/2022,-0.04455488,-0.016026066,-0.017427247,21,100
Market-Adjusted Model,80102,8/16/2022,-0.043726938,-0.017067571,-0.016599305,21,100
Market-Adjusted Model,80114,8/16/2022,0.003555527,0.029667383,0.03068316,21,100
Market-Adjusted Model,80128,8/16/2022,0.024518079,0.051376541,0.051645712,21,100
Market-Adjusted Model,80167,8/16/2022,-0.112938145,-0.083460806,-0.085810512,21,100
Market-Adjusted Model,80168,8/16/2022,0.000630799,0.030604366,0.027758433,21,100
Market-Adjusted Model,80169,8/16/2022,0.027575991,0.055019689,0.054703624,21,100
Market-Adjusted Model,80179,8/16/2022,-0.190941493,-0.141599687,-0.16381386,21,100
Market-Adjusted Model,80183,8/16/2022,-0.077460125,-0.052924996,-0.050332491,21,100
Market-Adjusted Model,80185,8/16/2022,0.005277685,0.012860263,0.01451054,19,100
Market-Adjusted Model,80191,8/16/2022,0.136731038,0.161765477,0.163858671,21,100
Market-Adjusted Model,80193,8/16/2022,-0.007482966,0.025907135,0.019644667,21,100
Market-Adjusted Model,80200,8/16/2022,0.028093334,0.054196814,0.055220967,21,100
Market-Adjusted Model,80204,8/16/2022,-0.025411524,0.002205798,0.001716109,21,100
Market-Adjusted Model,80206,8/16/2022,0.014187288,0.040633582,0.041314921,21,100
Market-Adjusted Model,80210,8/16/2022,-0.064802705,-0.038140607,-0.037675072,21,100
Market-Adjusted Model,80233,8/16/2022,0.087301634,0.112469027,0.114429267,21,100
Market-Adjusted Model,80274,8/16/2022,0.09898112,0.1264279,0.126108753,21,100
Market-Adjusted Model,80276,8/16/2022,-0.004248894,0.024139718,0.02287874,21,100
Market-Adjusted Model,80286,8/16/2022,-0.02552371,0.002673226,0.001603923,21,100
Market-Adjusted Model,80294,8/16/2022,0.079027329,0.104535109,0.106154962,21,100
Market-Adjusted Model,80306,8/16/2022,0.275830241,0.296725879,0.302957874,21,100
Market-Adjusted Model,80307,8/16/2022,0.115468358,0.175314061,0.142595991,21,100
Market-Adjusted Model,80320,8/16/2022,-0.067980769,-0.042736274,-0.040853136,21,100
Market-Adjusted Model,80329,8/16/2022,0.084786633,0.115527271,0.111914266,21,100
Market-Adjusted Model,80336,8/16/2022,0.01645942,0.043847677,0.043587053,21,100
Market-Adjusted Model,80341,8/16/2022,-0.016286644,0.01603071,0.010840989,21,100
Market-Adjusted Model,80343,8/16/2022,-0.243055558,-0.231744306,-0.215927925,21,100
Market-Adjusted Model,80362,8/16/2022,-0.12161327,-0.084612896,-0.094485637,21,100
Market-Adjusted Model,80375,8/16/2022,-0.105021295,-0.074472471,-0.077893662,21,100
Market-Adjusted Model,80381,8/16/2022,-0.022428662,0.004989113,0.004698971,21,100
Market-Adjusted Model,80399,8/16/2022,-0.06523518,-0.033666093,-0.038107547,21,100
Market-Adjusted Model,80401,8/16/2022,0.007390663,0.034865174,0.034518297,21,100
Market-Adjusted Model,80412,8/16/2022,-0.029989771,-0.003764221,-0.002862138,21,100
Market-Adjusted Model,80415,8/16/2022,-0.042874111,-0.014451016,-0.015746477,21,100
Market-Adjusted Model,80432,8/16/2022,-0.028075906,0.013778599,-0.000948273,21,100
Market-Adjusted Model,80478,8/16/2022,-0.015176351,0.011483177,0.011951282,21,100
Market-Adjusted Model,80498,8/16/2022,-0.009270934,0.018649264,0.017856699,21,100
Market-Adjusted Model,80520,8/16/2022,0.007725076,0.039566661,0.034852709,21,100
Market-Adjusted Model,80534,8/16/2022,-0.009950234,0.025543739,0.017177399,21,100
Market-Adjusted Model,80539,8/16/2022,0.068965584,0.11570671,0.096093217,21,100
Market-Adjusted Model,80563,8/16/2022,-0.077613622,-0.042452204,-0.050485989,21,100
Market-Adjusted Model,80575,8/16/2022,-0.116102388,-0.094284498,-0.088974755,21,100
Market-Adjusted Model,80577,8/16/2022,0.004962769,0.039543349,0.032090403,21,100
Market-Adjusted Model,80633,8/16/2022,0.001311772,0.027127328,0.028439405,21,100
Market-Adjusted Model,80635,8/16/2022,-0.079646037,-0.049583743,-0.052518404,21,100
Market-Adjusted Model,80640,8/16/2022,0.004838743,-0.024831657,-0.024531342,14,100
Market-Adjusted Model,80681,8/16/2022,-0.048447702,-0.021843388,-0.021320069,21,100
Market-Adjusted Model,80683,8/16/2022,-0.022919852,0.004077637,0.004207781,21,100
Market-Adjusted Model,80688,8/16/2022,-0.115009801,-0.093423814,-0.087882168,21,100
Market-Adjusted Model,80711,8/16/2022,0.090686245,0.118719859,0.117813878,21,100
Market-Adjusted Model,80719,8/16/2022,-0.074451163,-0.045314943,-0.04732353,21,100
Market-Adjusted Model,80759,8/16/2022,-0.065041265,-0.038028312,-0.037913632,21,100
Market-Adjusted Model,80774,8/16/2022,0.246177326,0.268911002,0.273304959,21,100
Market-Adjusted Model,80779,8/16/2022,-0.030368769,-0.001046787,-0.003241136,21,100
Market-Adjusted Model,80784,8/16/2022,-0.074742216,-0.047423197,-0.047614582,21,100
Market-Adjusted Model,80791,8/16/2022,-0.03501938,-0.005024644,-0.007891747,21,100
Market-Adjusted Model,80795,8/16/2022,-0.073746773,-0.042686922,-0.046619139,21,100
Market-Adjusted Model,80812,8/16/2022,0.024669714,0.082850813,0.051797348,21,100
Market-Adjusted Model,80828,8/16/2022,-0.032800298,-0.003860656,-0.005672665,21,100
Market-Adjusted Model,80837,8/16/2022,-0.010878672,0.01573574,0.016248962,21,100
Market-Adjusted Model,80857,8/16/2022,-0.024778737,0.001018247,0.002348896,21,100
Market-Adjusted Model,80864,8/16/2022,-0.004026777,0.024762798,0.023100856,21,100
Market-Adjusted Model,80866,8/16/2022,0.015611693,0.04323316,0.042739326,21,100
Market-Adjusted Model,80912,8/16/2022,-0.238410612,-0.196947394,-0.211282979,21,100
Market-Adjusted Model,80924,8/16/2022,-0.082335624,-0.058919349,-0.05520799,21,100
Market-Adjusted Model,80926,8/16/2022,-0.041139312,0.002745903,-0.014011679,21,100
Market-Adjusted Model,80928,8/16/2022,0.068818374,0.095901444,0.095946007,21,100
Market-Adjusted Model,80951,8/16/2022,-0.108391591,-0.086580669,-0.081263958,21,100
Market-Adjusted Model,80955,8/16/2022,0.014867023,0.044392162,0.041994656,21,100
Market-Adjusted Model,80960,8/16/2022,-0.180034177,-0.159485266,-0.152906544,21,100
Market-Adjusted Model,80969,8/16/2022,-0.149543767,-0.124694209,-0.122416134,21,100
Market-Adjusted Model,81010,8/16/2022,-0.165301222,-0.146919976,-0.138173589,21,100
Market-Adjusted Model,81013,8/16/2022,-0.009377634,0.016576082,0.017749999,21,100
Market-Adjusted Model,81021,8/16/2022,-0.188087812,-0.160622358,-0.160960179,21,100
Market-Adjusted Model,81035,8/16/2022,-0.019525782,0.008057026,0.007601851,21,100
Market-Adjusted Model,81040,8/16/2022,-0.110059153,-0.088549895,-0.08293152,21,100
Market-Adjusted Model,81043,8/16/2022,0.022012897,0.048318582,0.04914053,21,100
Market-Adjusted Model,81044,8/16/2022,0.002613303,0.03238139,0.029740936,21,100
Market-Adjusted Model,81045,8/16/2022,-0.06379798,-0.039279059,-0.036670347,21,100
Market-Adjusted Model,81046,8/16/2022,-0.0961299,-0.072697233,-0.069002267,21,100
Market-Adjusted Model,81055,8/16/2022,-0.02093484,0.009747829,0.006192793,21,100
Market-Adjusted Model,81061,8/16/2022,0.063051209,0.089758779,0.090178843,21,100
Market-Adjusted Model,81067,8/16/2022,0.179310335,0.204751352,0.206437968,21,100
Market-Adjusted Model,81073,8/16/2022,0.018537878,0.046592757,0.045665511,21,100
Market-Adjusted Model,81084,8/16/2022,-0.064171164,-0.015741725,-0.037043531,21,100
Market-Adjusted Model,81095,8/16/2022,0.001602115,0.028553366,0.028729748,21,100
Market-Adjusted Model,81116,8/16/2022,0.000926377,0.034388254,0.02805401,21,100
Market-Adjusted Model,81124,8/16/2022,0.053125065,0.08963661,0.080252698,21,100
Market-Adjusted Model,81127,8/16/2022,0.002444927,0.035411155,0.02957256,21,100
Market-Adjusted Model,81132,8/16/2022,-0.074529348,-0.043177578,-0.047401715,21,100
Market-Adjusted Model,81133,8/16/2022,0.119540232,0.14637501,0.146667865,21,100
Market-Adjusted Model,81134,8/16/2022,0.016928581,0.04744962,0.044056214,21,100
Market-Adjusted Model,81165,8/16/2022,-0.025000054,0.018401308,0.002127579,21,100
Market-Adjusted Model,81182,8/16/2022,0.02932833,0.063675109,0.056455963,21,100
Market-Adjusted Model,81184,8/16/2022,-0.022538617,0.008419121,0.004589016,21,100
Market-Adjusted Model,81208,8/16/2022,-0.040631358,-0.010330315,-0.013503725,21,100
Market-Adjusted Model,81220,8/16/2022,-0.024475929,0.003065044,0.002651704,21,100
Market-Adjusted Model,81222,8/16/2022,0.105328852,0.143164511,0.132456485,21,100
Market-Adjusted Model,81225,8/16/2022,-0.109865474,-0.0883625,-0.082737841,21,100
Market-Adjusted Model,81241,8/16/2022,-0.204904746,-0.191709336,-0.177777113,21,100
