Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,89462,2022-08-16,-0.307174866,-0.319741292,-0.280047233,21,100
Market-Adjusted Model,89467,2022-08-16,-0.036050954,-0.010339988,-0.008923321,21,100
Market-Adjusted Model,89468,2022-08-16,-0.058980354,-0.033542923,-0.031852721,21,100
Market-Adjusted Model,89469,2022-08-16,-0.040151496,-0.014861204,-0.013023863,21,100
Market-Adjusted Model,89470,2022-08-16,-0.007955594,0.0177542227,0.0191720396,21,100
Market-Adjusted Model,89475,2022-08-16,-0.15664621,-0.138185618,-0.129518577,21,100
Market-Adjusted Model,89482,2022-08-16,-0.021142905,0.0060567399,0.0059847284,21,100
Market-Adjusted Model,89489,2022-08-16,-0.046681536,-0.021713498,-0.019553903,21,100
Market-Adjusted Model,89490,2022-08-16,-0.047621636,-0.022371117,-0.020494003,21,100
Market-Adjusted Model,89491,2022-08-16,-0.050127625,-0.025211921,-0.022999991,21,100
Market-Adjusted Model,89492,2022-08-16,-0.058416184,-0.033818942,-0.031288551,21,100
Market-Adjusted Model,89505,2022-08-16,-0.005715292,0.0287968953,0.0214123411,21,100
Market-Adjusted Model,89506,2022-08-16,-0.101888536,-0.074493276,-0.074760902,21,100
Market-Adjusted Model,89508,2022-08-16,-0.114064313,-0.088936592,-0.08693668,21,100
Market-Adjusted Model,89511,2022-08-16,-0.024848497,0.0011268976,0.0022791361,21,100
Market-Adjusted Model,89512,2022-08-16,-0.019608187,0.0061320958,0.0075194463,21,100
Market-Adjusted Model,89513,2022-08-16,-0.047116972,-0.021033582,-0.019989339,21,100
Market-Adjusted Model,89516,2022-08-16,-0.024484417,0.0013688418,0.0026432166,21,100
Market-Adjusted Model,89517,2022-08-16,-0.065487429,-0.040995832,-0.038359795,21,100
Market-Adjusted Model,89525,2022-08-16,-0.047720532,-0.020628784,-0.020592899,21,100
Market-Adjusted Model,89533,2022-08-16,-0.052407957,-0.021886079,-0.025280324,21,100
Market-Adjusted Model,89534,2022-08-16,-0.093248029,-0.070571318,-0.066120396,21,100
Market-Adjusted Model,89540,2022-08-16,0.1274581225,0.1525497113,0.1545857557,21,100
Market-Adjusted Model,89543,2022-08-16,-0.064944871,-0.039937373,-0.037817238,21,100
Market-Adjusted Model,89545,2022-08-16,-0.063391812,-0.037456223,-0.036264179,21,100
Market-Adjusted Model,89546,2022-08-16,0.1623844824,0.1870323524,0.1895121155,21,100
Market-Adjusted Model,89547,2022-08-16,0.0684980675,0.0963702618,0.0956257007,21,100
Market-Adjusted Model,89548,2022-08-16,-0.194029843,-0.169397044,-0.16690221,21,100
Market-Adjusted Model,89550,2022-08-16,-0.0697101,-0.044570119,-0.042582467,21,100
Market-Adjusted Model,89551,2022-08-16,-0.044478497,-0.019267314,-0.017350864,21,100
Market-Adjusted Model,89553,2022-08-16,-0.038699874,-0.012681367,-0.011572241,21,100
Market-Adjusted Model,89562,2022-08-16,0.0087538657,0.0358955854,0.0358814988,21,100
Market-Adjusted Model,89570,2022-08-16,-0.070501175,-0.037318477,-0.043373542,21,100
Market-Adjusted Model,89572,2022-08-16,-0.196756776,-0.173315016,-0.169629142,21,100
Market-Adjusted Model,89573,2022-08-16,0.0013327718,0.0288627296,0.0284604049,21,100
Market-Adjusted Model,89574,2022-08-16,-0.067848108,-0.042862608,-0.040720475,21,100
Market-Adjusted Model,89575,2022-08-16,0.0627969609,0.0889636418,0.0899245941,21,100
Market-Adjusted Model,89576,2022-08-16,0.0636621168,0.1030492391,0.0907897499,21,100
Market-Adjusted Model,89597,2022-08-16,-0.030434754,0.0145004757,-0.00330712,21,100
Market-Adjusted Model,89598,2022-08-16,-0.052847627,-0.027923926,-0.025719994,21,100
Market-Adjusted Model,89600,2022-08-16,-0.029981851,-0.004334833,-0.002854218,21,100
Market-Adjusted Model,89602,2022-08-16,-0.048712615,-0.023762685,-0.021584982,21,100
Market-Adjusted Model,89603,2022-08-16,-0.059523571,-0.034850395,-0.032395938,21,100
Market-Adjusted Model,89606,2022-08-16,-0.06029105,-0.031229665,-0.033163417,21,100
Market-Adjusted Model,89611,2022-08-16,-0.106930683,-0.08246026,-0.07980305,21,100
Market-Adjusted Model,89617,2022-08-16,-0.051386658,-0.024510271,-0.024259025,21,100
Market-Adjusted Model,89618,2022-08-16,0.2129754048,0.2289944699,0.2401030379,21,100
Market-Adjusted Model,89626,2022-08-16,-0.002860781,0.0242857427,0.0242668523,21,100
Market-Adjusted Model,89629,2022-08-16,-0.042977081,-0.017793154,-0.015849447,21,100
Market-Adjusted Model,89630,2022-08-16,-0.269461045,-0.262812424,-0.242333412,21,100
Market-Adjusted Model,89635,2022-08-16,0.0216148242,0.0479768317,0.0487424574,21,100
Market-Adjusted Model,89637,2022-08-16,0.0157856206,0.0495062024,0.0429132538,21,100
Market-Adjusted Model,89641,2022-08-16,-0.127231615,-0.101663832,-0.100103981,21,100
Market-Adjusted Model,89643,2022-08-16,-0.00602413,0.0200708157,0.0211035033,21,100
Market-Adjusted Model,89648,2022-08-16,-0.07894737,-0.048582888,-0.051819736,21,100
Market-Adjusted Model,89649,2022-08-16,-0.025582804,0.0002457229,0.0015448291,21,100
Market-Adjusted Model,89653,2022-08-16,-0.024337036,0.0024512782,0.0027905969,21,100
Market-Adjusted Model,89655,2022-08-16,-0.064877759,-0.038721599,-0.037750126,21,100
Market-Adjusted Model,89688,2022-08-16,-0.054485517,-0.029557347,-0.027357884,21,100
Market-Adjusted Model,89690,2022-08-16,-0.027416683,0.0025733133,-0.00028905,21,100
Market-Adjusted Model,89692,2022-08-16,-0.035013495,-0.002180019,-0.007885862,21,100
Market-Adjusted Model,89695,2022-08-16,0.0105300532,0.0416741327,0.0376576864,21,100
Market-Adjusted Model,89698,2022-08-16,0.2516026659,0.259918482,0.278730299,21,100
Market-Adjusted Model,89704,2022-08-16,-0.089120363,-0.063536446,-0.06199273,21,100
Market-Adjusted Model,89707,2022-08-16,-0.015477049,0.0123802172,0.0116505838,21,100
Market-Adjusted Model,89708,2022-08-16,-0.04629624,-0.020158471,-0.019168606,21,100
Market-Adjusted Model,89726,2022-08-16,-0.042971736,-0.015480795,-0.015844103,21,100
Market-Adjusted Model,89728,2022-08-16,0.0766378101,0.1182206133,0.1037654433,21,100
Market-Adjusted Model,89730,2022-08-16,-0.008329076,0.0181849332,0.0187985568,21,100
Market-Adjusted Model,89731,2022-08-16,-0.081974412,-0.05430446,-0.054846779,21,100
Market-Adjusted Model,89733,2022-08-16,0.0013615633,0.027354652,0.0284891965,21,100
Market-Adjusted Model,89736,2022-08-16,0.0114414048,0.0389902257,0.038569038,21,100
Market-Adjusted Model,89741,2022-08-16,0.1052921797,0.1346451558,0.1324198128,21,100
Market-Adjusted Model,89744,2022-08-16,-0.05493171,-0.029659167,-0.027804076,21,100
Market-Adjusted Model,89745,2022-08-16,-0.043301511,-0.018005027,-0.016173877,21,100
Market-Adjusted Model,89746,2022-08-16,-0.04897545,-0.023904155,-0.021847817,21,100
Market-Adjusted Model,89748,2022-08-16,-0.001369609,0.0260845892,0.0257580237,21,100
Market-Adjusted Model,89753,2022-08-16,-0.135472843,-0.11089527,-0.108345209,21,100
Market-Adjusted Model,89756,2022-08-16,-0.065050157,-0.01961735,-0.037922524,21,100
Market-Adjusted Model,89764,2022-08-16,0.0084847602,0.035945639,0.0356123933,21,100
Market-Adjusted Model,89766,2022-08-16,-0.08017913,-0.057208077,-0.053051496,21,100
Market-Adjusted Model,89773,2022-08-16,-0.005482219,0.0208310111,0.0216454138,21,100
Market-Adjusted Model,89777,2022-08-16,0.0033403822,0.029633564,0.0304680153,21,100
Market-Adjusted Model,89778,2022-08-16,-0.005455025,0.0205374227,0.0216726077,21,100
Market-Adjusted Model,89780,2022-08-16,-0.045376623,-0.019202325,-0.01824899,21,100
Market-Adjusted Model,89781,2022-08-16,0.0339743866,0.0609913193,0.0611020197,21,100
Market-Adjusted Model,89783,2022-08-16,-0.052349434,-0.027371505,-0.0252218,21,100
Market-Adjusted Model,89784,2022-08-16,-0.016130171,0.0117994053,0.0109974624,21,100
Market-Adjusted Model,89786,2022-08-16,-0.027829342,-0.001605137,-0.000701709,21,100
Market-Adjusted Model,89788,2022-08-16,-0.042896985,-0.017160092,-0.015769352,21,100
Market-Adjusted Model,89789,2022-08-16,0.0859134409,0.1102001459,0.113041074,21,100
Market-Adjusted Model,89790,2022-08-16,0.0561798066,0.1181485669,0.0833074398,21,100
Market-Adjusted Model,89792,2022-08-16,-0.069286544,-0.038913182,-0.042158911,21,100
Market-Adjusted Model,89800,2022-08-16,-0.084719556,-0.05776562,-0.057591923,21,100
Market-Adjusted Model,89803,2022-08-16,0.0552359578,0.1074905146,0.0823635909,21,100
Market-Adjusted Model,89807,2022-08-16,-0.02312429,0.003247713,0.004003343,21,100
Market-Adjusted Model,89808,2022-08-16,-0.06909563,-0.044745757,-0.041967997,21,100
Market-Adjusted Model,89809,2022-08-16,-0.005801146,0.0203881216,0.0213264867,21,100
Market-Adjusted Model,89810,2022-08-16,0.0134348071,0.0407424135,0.0405624402,21,100
Market-Adjusted Model,89812,2022-08-16,-0.112110112,-0.088998175,-0.084982479,21,100
Market-Adjusted Model,89814,2022-08-16,-0.034781401,-0.009005306,-0.007653768,21,100
Market-Adjusted Model,89823,2022-08-16,-0.071198304,-0.045675517,-0.044070671,21,100
Market-Adjusted Model,89824,2022-08-16,0.0773150335,0.1101994796,0.1044426667,21,100
Market-Adjusted Model,89826,2022-08-16,0.0162877983,0.0444216904,0.0434154314,21,100
Market-Adjusted Model,89828,2022-08-16,0.0181254793,0.0450903866,0.0452531125,21,100
Market-Adjusted Model,89833,2022-08-16,0.1297872731,0.1651131461,0.1569149063,21,100
Market-Adjusted Model,89841,2022-08-16,-0.01382245,0.0154113165,0.0133051827,21,100
Market-Adjusted Model,89842,2022-08-16,-0.037701607,-0.01176772,-0.010573974,21,100
Market-Adjusted Model,89848,2022-08-16,-0.028590648,-0.003029411,-0.001463015,21,100
Market-Adjusted Model,89854,2022-08-16,-0.012359547,0.0149176158,0.0147680859,21,100
Market-Adjusted Model,89855,2022-08-16,-0.04132752,-0.015962622,-0.014199887,21,100
Market-Adjusted Model,89856,2022-08-16,-0.031250011,-0.003740089,-0.004122378,21,100
Market-Adjusted Model,89857,2022-08-16,0.014062422,0.054869977,0.0411900552,21,100
Market-Adjusted Model,89858,2022-08-16,0.0783955925,0.1046835343,0.1055232256,21,100
Market-Adjusted Model,89866,2022-08-16,-0.035617836,-0.008729387,-0.008490203,21,100
Market-Adjusted Model,89869,2022-08-16,-0.039826666,-0.012254917,-0.012699033,21,100
Market-Adjusted Model,89875,2022-08-16,0.0669232557,0.0974959145,0.0940508888,21,100
Market-Adjusted Model,89876,2022-08-16,-0.089129107,-0.063095489,-0.062001474,21,100
Market-Adjusted Model,89879,2022-08-16,-0.022250878,0.0036406217,0.0048767547,21,100
Market-Adjusted Model,89880,2022-08-16,-0.016822518,0.0107860951,0.0103051147,21,100
Market-Adjusted Model,89881,2022-08-16,-0.072844334,-0.048918283,-0.045716701,21,100
Market-Adjusted Model,89882,2022-08-16,-0.047670157,-0.021815643,-0.020542524,21,100
Market-Adjusted Model,89889,2022-08-16,-0.056216673,0.0016728356,-0.02908904,21,100
Market-Adjusted Model,89891,2022-08-16,-0.367521341,-0.395045226,-0.340393708,21,100
Market-Adjusted Model,89892,2022-08-16,-0.045302696,-0.019840736,-0.018175063,21,100
Market-Adjusted Model,89893,2022-08-16,-0.032190434,-0.005506214,-0.0050628,21,100
Market-Adjusted Model,89895,2022-08-16,-0.007118916,0.019494845,0.0200087168,21,100
Market-Adjusted Model,89897,2022-08-16,-0.0430214,-0.017854927,-0.015893767,21,100
Market-Adjusted Model,89898,2022-08-16,0.152727306,0.1802449762,0.1798549391,21,100
Market-Adjusted Model,89900,2022-08-16,-0.049369357,-0.020714287,-0.022241724,21,100
Market-Adjusted Model,89908,2022-08-16,0.1830064609,0.2133051612,0.2101340941,21,100
Market-Adjusted Model,89911,2022-08-16,0.0675203634,0.1352092923,0.0946479965,21,100
Market-Adjusted Model,89915,2022-08-16,-0.012537021,0.0141117431,0.0145906119,21,100
Market-Adjusted Model,89916,2022-08-16,0.0140288245,0.0413167247,0.0411564576,21,100
Market-Adjusted Model,89921,2022-08-16,0.0006790171,0.0301366951,0.0278066503,21,100
Market-Adjusted Model,89922,2022-08-16,-0.025951834,0.0036448768,0.0011757996,21,100
Market-Adjusted Model,89925,2022-08-16,-0.31269192,-0.299776987,-0.285564287,21,100
Market-Adjusted Model,89927,2022-08-16,0.0114942907,0.0447051278,0.0386219238,21,100
Market-Adjusted Model,89935,2022-08-16,0.0832984845,0.1211815161,0.1104261176,21,100
Market-Adjusted Model,89941,2022-08-16,0.1605415736,0.1829969227,0.1876692067,21,100
Market-Adjusted Model,89942,2022-08-16,-0.029287098,-0.001167201,-0.002159465,21,100
Market-Adjusted Model,89946,2022-08-16,-0.010405537,0.026051281,0.0167220959,21,100
Market-Adjusted Model,89948,2022-08-16,0.0031361879,0.0292589304,0.030263821,21,100
Market-Adjusted Model,89949,2022-08-16,-0.058186717,-0.032127636,-0.031059083,21,100
Market-Adjusted Model,89952,2022-08-16,0.1139069024,0.138881109,0.1410345355,21,100
Market-Adjusted Model,89959,2022-08-16,-0.018782523,0.0069739091,0.00834511,21,100
Market-Adjusted Model,89960,2022-08-16,-0.226606512,-0.225707807,-0.199478879,21,100
Market-Adjusted Model,89964,2022-08-16,-0.120104726,-0.100626195,-0.092977093,21,100
Market-Adjusted Model,89965,2022-08-16,-0.062500039,-0.029889595,-0.035372405,21,100
Market-Adjusted Model,89968,2022-08-16,-0.06434581,-0.036444837,-0.037218177,21,100
Market-Adjusted Model,89970,2022-08-16,-0.002269969,0.0246756482,0.0248576645,21,100
Market-Adjusted Model,89971,2022-08-16,-0.07029798,-0.040133767,-0.043170347,21,100
Market-Adjusted Model,89973,2022-08-16,-0.154981579,-0.128555453,-0.127853946,21,100
Market-Adjusted Model,89976,2022-08-16,-0.054507285,-0.025289208,-0.027379651,21,100
Market-Adjusted Model,89984,2022-08-16,-0.089227458,-0.065679501,-0.062099825,21,100
Market-Adjusted Model,89988,2022-08-16,-0.027820381,-0.000776004,-0.000692748,21,100
Market-Adjusted Model,89992,2022-08-16,-0.039255535,-0.011194714,-0.012127902,21,100
Market-Adjusted Model,89993,2022-08-16,-0.021759313,0.0044392328,0.00536832,21,100
Market-Adjusted Model,89994,2022-08-16,-0.005462454,0.022055088,0.0216651794,21,100
Market-Adjusted Model,89995,2022-08-16,-0.041471077,-0.015554804,-0.014343444,21,100
Market-Adjusted Model,89996,2022-08-16,-0.045516069,-0.017777,-0.018388436,21,100
Market-Adjusted Model,89997,2022-08-16,-0.012397913,0.0154721043,0.0147297204,21,100
Market-Adjusted Model,89998,2022-08-16,0.0080679438,0.0344259471,0.0351955769,21,100
Market-Adjusted Model,89999,2022-08-16,-0.019543691,0.0091047203,0.0075839417,21,100
Market-Adjusted Model,90000,2022-08-16,-0.01988449,0.0073441061,0.0072431427,21,100
Market-Adjusted Model,90001,2022-08-16,-0.020396785,0.00689238,0.0067308483,21,100
Market-Adjusted Model,90002,2022-08-16,-0.029446213,-0.002468522,-0.00231858,21,100
Market-Adjusted Model,90003,2022-08-16,-0.041770974,-0.014217571,-0.014643341,21,100
Market-Adjusted Model,90004,2022-08-16,-0.015713348,0.0108806181,0.0114142853,21,100
Market-Adjusted Model,90005,2022-08-16,-0.01946881,0.0081573304,0.0076588232,21,100
Market-Adjusted Model,90012,2022-08-16,-0.064477149,-0.033875049,-0.037349516,21,100
Market-Adjusted Model,90029,2022-08-16,-0.19230768,-0.160091684,-0.165180047,21,100
Market-Adjusted Model,90031,2022-08-16,0.1100000131,0.1454470341,0.1371276462,21,100
Market-Adjusted Model,90037,2022-08-16,-0.068918009,-0.042742193,-0.041790376,21,100
Market-Adjusted Model,90038,2022-08-16,-0.090339783,-0.060990927,-0.06321215,21,100
Market-Adjusted Model,90041,2022-08-16,-0.005647808,0.0212549556,0.021479825,21,100
Market-Adjusted Model,90042,2022-08-16,-0.061895329,-0.036343307,-0.034767695,21,100
Market-Adjusted Model,90047,2022-08-16,-0.00740186,0.0192040972,0.0197257731,21,100
Market-Adjusted Model,90050,2022-08-16,-0.033557028,-0.0060002,-0.006429395,21,100
Market-Adjusted Model,90056,2022-08-16,0.0423913383,0.0693403734,0.0695189715,21,100
Market-Adjusted Model,90057,2022-08-16,-0.041942397,-0.016688362,-0.014814764,21,100
Market-Adjusted Model,90063,2022-08-16,-0.035385137,-0.008379991,-0.008257504,21,100
Market-Adjusted Model,90066,2022-08-16,-0.036283931,-0.009865603,-0.009156298,21,100
Market-Adjusted Model,90068,2022-08-16,-0.03266589,-0.006985071,-0.005538257,21,100
Market-Adjusted Model,90071,2022-08-16,0.0917065597,0.1173305619,0.1188341928,21,100
Market-Adjusted Model,90073,2022-08-16,-0.001998147,0.0244706454,0.0251294858,21,100
Market-Adjusted Model,90077,2022-08-16,0.2587878,0.2716037797,0.2859154332,21,100
Market-Adjusted Model,90081,2022-08-16,0.0345809157,0.0734723452,0.0617085489,21,100
Market-Adjusted Model,90082,2022-08-16,0.0809543229,0.1061863958,0.1080819561,21,100
Market-Adjusted Model,90088,2022-08-16,0.0688775454,0.1012426323,0.0960051786,21,100
Market-Adjusted Model,90090,2022-08-16,-0.036558067,-0.004930505,-0.009430434,21,100
Market-Adjusted Model,90092,2022-08-16,-0.015205511,0.0124618472,0.0119221221,21,100
Market-Adjusted Model,90097,2022-08-16,-0.123935369,-0.08944384,-0.096807736,21,100
Market-Adjusted Model,90098,2022-08-16,0.4159292289,0.4625791849,0.443056862,21,100
Market-Adjusted Model,90101,2022-08-16,-0.166666655,-0.14720569,-0.139539022,21,100
Market-Adjusted Model,90102,2022-08-16,-0.07986731,-0.051921218,-0.052739677,21,100
Market-Adjusted Model,90103,2022-08-16,-0.019050195,0.0080099983,0.0080774378,21,100
Market-Adjusted Model,90105,2022-08-16,-0.170889632,-0.155937481,-0.143761999,21,100
Market-Adjusted Model,90108,2022-08-16,-0.011175341,0.0153642757,0.0159522926,21,100
Market-Adjusted Model,90114,2022-08-16,-0.068597779,-0.042792719,-0.041470146,21,100
Market-Adjusted Model,90118,2022-08-16,-0.099779874,-0.073044629,-0.072652241,21,100
Market-Adjusted Model,90120,2022-08-16,-0.113447251,-0.079826767,-0.086319618,21,100
Market-Adjusted Model,90121,2022-08-16,0.1243523797,0.147642072,0.1514800128,21,100
Market-Adjusted Model,90125,2022-08-16,-0.043541911,-0.015022616,-0.016414278,21,100
Market-Adjusted Model,90126,2022-08-16,0.2413037713,0.2586342102,0.2684314045,21,100
Market-Adjusted Model,90160,2022-08-16,-0.000961467,0.0259521977,0.0261661665,21,100
Market-Adjusted Model,90161,2022-08-16,-0.052686724,-0.027179038,-0.025559091,21,100
Market-Adjusted Model,90162,2022-08-16,0.0024038999,0.03097364,0.029531533,21,100
Market-Adjusted Model,90164,2022-08-16,-0.097222237,-0.063408043,-0.070094604,21,100
Market-Adjusted Model,90170,2022-08-16,-0.114968702,-0.087974073,-0.087841068,21,100
Market-Adjusted Model,90175,2022-08-16,-0.103773581,-0.072791658,-0.076645948,21,100
Market-Adjusted Model,90177,2022-08-16,0.1424522466,0.1662439601,0.1695798798,21,100
Market-Adjusted Model,90178,2022-08-16,0.500321589,0.5305506836,0.5274492221,21,100
Market-Adjusted Model,90179,2022-08-16,-0.064377683,-0.038226227,-0.03725005,21,100
Market-Adjusted Model,90188,2022-08-16,-0.152594915,-0.132245338,-0.125467282,21,100
Market-Adjusted Model,90194,2022-08-16,-0.055221756,-0.027429994,-0.028094123,21,100
Market-Adjusted Model,90199,2022-08-16,-0.069869061,-0.042869367,-0.042741428,21,100
Market-Adjusted Model,90202,2022-08-16,-0.029873978,-0.003973707,-0.002746345,21,100
Market-Adjusted Model,90205,2022-08-16,-0.066583678,-0.041646833,-0.039456045,21,100
Market-Adjusted Model,90213,2022-08-16,0.0177165648,0.0437564056,0.0448441979,21,100
Market-Adjusted Model,90214,2022-08-16,-0.119122289,-0.097321798,-0.091994656,21,100
Market-Adjusted Model,90215,2022-08-16,-0.127390964,-0.104733343,-0.100263331,21,100
Market-Adjusted Model,90219,2022-08-16,0.063178713,0.0921142215,0.0903063461,21,100
Market-Adjusted Model,90223,2022-08-16,-0.009174304,0.0269851086,0.0179533295,21,100
Market-Adjusted Model,90227,2022-08-16,-0.070326726,-0.044643776,-0.043199092,21,100
Market-Adjusted Model,90228,2022-08-16,-0.1021804,-0.075603186,-0.075052766,21,100
Market-Adjusted Model,90244,2022-08-16,-0.046405482,-0.020850745,-0.019277849,21,100
Market-Adjusted Model,90248,2022-08-16,-0.02499231,0.0038816762,0.0021353229,21,100
Market-Adjusted Model,90249,2022-08-16,-0.052741653,-0.023091366,-0.02561402,21,100
Market-Adjusted Model,90253,2022-08-16,0.0423188146,0.0713131641,0.0694464477,21,100
Market-Adjusted Model,90256,2022-08-16,-0.041821738,-0.014503013,-0.014694104,21,100
Market-Adjusted Model,90257,2022-08-16,-0.028939465,-0.001940321,-0.001811832,21,100
Market-Adjusted Model,90258,2022-08-16,-0.0175928,0.0091004024,0.0095348334,21,100
Market-Adjusted Model,90259,2022-08-16,-0.02231192,0.0048514415,0.0048157136,21,100
Market-Adjusted Model,90260,2022-08-16,-0.031710242,-0.004299245,-0.004582609,21,100
Market-Adjusted Model,90261,2022-08-16,-0.012876879,0.014132648,0.0142507545,21,100
Market-Adjusted Model,90263,2022-08-16,-0.021216815,0.0066863132,0.0059108177,21,100
Market-Adjusted Model,90264,2022-08-16,-0.018362598,0.0103831392,0.008765035,21,100
Market-Adjusted Model,90265,2022-08-16,-0.024961366,0.0023326801,0.0021662667,21,100
Market-Adjusted Model,90266,2022-08-16,-0.04607508,-0.014839747,-0.018947447,21,100
Market-Adjusted Model,90267,2022-08-16,0.0820144152,0.1063083087,0.1091420483,21,100
Market-Adjusted Model,90269,2022-08-16,-0.012318075,0.0138327723,0.0148095578,21,100
Market-Adjusted Model,90276,2022-08-16,-0.137532507,-0.117528414,-0.110404874,21,100
Market-Adjusted Model,90285,2022-08-16,-0.002793292,0.0379818475,0.0243343413,21,100
Market-Adjusted Model,90288,2022-08-16,-0.041055744,0.0112123263,-0.013928111,21,100
Market-Adjusted Model,90291,2022-08-16,-0.054881084,-0.027333333,-0.027753451,21,100
Market-Adjusted Model,90298,2022-08-16,-0.116314237,-0.079523822,-0.089186604,21,100
Market-Adjusted Model,90300,2022-08-16,0.0024499107,-0.002031495,-0.001865621,6,100
Market-Adjusted Model,90302,2022-08-16,-0.035234186,-0.009471173,-0.008106552,21,100
Market-Adjusted Model,90303,2022-08-16,-0.024516326,0.0032037312,0.0026113073,21,100
Market-Adjusted Model,90305,2022-08-16,0.0638062128,0.0900036695,0.0909338459,21,100
Market-Adjusted Model,90306,2022-08-16,-0.031356962,-0.004662056,-0.004229329,21,100
Market-Adjusted Model,90307,2022-08-16,0.0066292294,0.0363502175,0.0337568625,21,100
Market-Adjusted Model,90312,2022-08-16,0.0378052137,0.0690249948,0.0649328468,21,100
Market-Adjusted Model,90313,2022-08-16,0.5583038531,0.5299931292,0.5854314862,21,100
Market-Adjusted Model,90314,2022-08-16,-0.096467389,-0.069992001,-0.069339756,21,100
Market-Adjusted Model,90319,2022-08-16,-0.05154099,-0.023468159,-0.024413357,21,100
Market-Adjusted Model,90325,2022-08-16,-0.009569372,0.0662214707,0.0175582608,21,100
Market-Adjusted Model,90329,2022-08-16,0.0047726365,0.0318967822,0.0319002696,21,100
Market-Adjusted Model,90340,2022-08-16,0.0110496623,0.039528623,0.0381772954,21,100
Market-Adjusted Model,90346,2022-08-16,-0.051994769,-0.022782038,-0.024867136,21,100
Market-Adjusted Model,90347,2022-08-16,0.0614198122,0.0896484445,0.0885474453,21,100
Market-Adjusted Model,90348,2022-08-16,-0.019952387,0.0073298038,0.0071752463,21,100
Market-Adjusted Model,90349,2022-08-16,-0.034592436,-0.006991503,-0.007464803,21,100
Market-Adjusted Model,90350,2022-08-16,-0.04798295,-0.022023226,-0.020855317,21,100
Market-Adjusted Model,90353,2022-08-16,-0.089651781,-0.063787495,-0.062524148,21,100
Market-Adjusted Model,90358,2022-08-16,-0.008409066,0.0193457225,0.0187185668,21,100
Market-Adjusted Model,90366,2022-08-16,0.0087976458,0.0346200457,0.0359252789,21,100
Market-Adjusted Model,90371,2022-08-16,0.0263480576,0.0650095837,0.0534756908,21,100
Market-Adjusted Model,90373,2022-08-16,-0.051555047,-0.024945176,-0.024427414,21,100
Market-Adjusted Model,90376,2022-08-16,-0.036662264,-0.00927157,-0.009534631,21,100
Market-Adjusted Model,90377,2022-08-16,-0.116859379,-0.080021685,-0.089731746,21,100
Market-Adjusted Model,90383,2022-08-16,-0.012345644,0.0156619965,0.0147819892,21,100
Market-Adjusted Model,90386,2022-08-16,0.1157812942,0.1421290555,0.1429089273,21,100
Market-Adjusted Model,90389,2022-08-16,-0.017634076,0.008640555,0.0094935567,21,100
Market-Adjusted Model,90390,2022-08-16,-0.04643508,-0.020708185,-0.019307447,21,100
Market-Adjusted Model,90394,2022-08-16,-0.032427682,-0.002505882,-0.005300049,21,100
Market-Adjusted Model,90396,2022-08-16,0.0205960242,0.0486632496,0.0477236573,21,100
Market-Adjusted Model,90400,2022-08-16,-0.21995925,-0.091178756,-0.192831616,21,100
Market-Adjusted Model,90401,2022-08-16,-0.007070677,0.0198723708,0.0200569565,21,100
Market-Adjusted Model,90409,2022-08-16,-0.003873692,0.0231712885,0.0232539413,21,100
Market-Adjusted Model,90423,2022-08-16,-0.069230752,-0.043555065,-0.042103119,21,100
Market-Adjusted Model,90427,2022-08-16,0.0392927522,0.0674091777,0.0664203853,21,100
Market-Adjusted Model,90430,2022-08-16,0.0102338718,0.0428558951,0.0373615049,21,100
Market-Adjusted Model,90432,2022-08-16,0.0408804656,0.0754683253,0.0680080987,21,100
Market-Adjusted Model,90433,2022-08-16,-0.199655313,-0.181220751,-0.172527679,21,100
Market-Adjusted Model,90434,2022-08-16,-0.059360781,-0.034080564,-0.032233148,21,100
Market-Adjusted Model,90436,2022-08-16,-0.160725315,-0.144954798,-0.133597682,21,100
Market-Adjusted Model,90443,2022-08-16,-0.072663288,-0.043810468,-0.045535655,21,100
Market-Adjusted Model,90444,2022-08-16,0.0821259726,0.1081671127,0.1092536057,21,100
Market-Adjusted Model,90448,2022-08-16,-0.027388986,-0.001440865,-0.000261353,21,100
Market-Adjusted Model,90454,2022-08-16,-0.091950886,-0.066991494,-0.064823252,21,100
Market-Adjusted Model,90455,2022-08-16,0.0018819499,0.0407675425,0.029009583,21,100
Market-Adjusted Model,90458,2022-08-16,-0.000920457,0.0252941204,0.026207176,21,100
Market-Adjusted Model,90464,2022-08-16,0.1005888606,0.1234808068,0.1277164938,21,100
Market-Adjusted Model,90470,2022-08-16,-0.01347714,0.012348821,0.0136504926,21,100
Market-Adjusted Model,90476,2022-08-16,-0.032258142,-0.002036242,-0.005130509,21,100
Market-Adjusted Model,90483,2022-08-16,-0.136690608,-0.097797668,-0.109562975,21,100
Market-Adjusted Model,90490,2022-08-16,-0.02053388,0.0090374419,0.0065937534,21,100
Market-Adjusted Model,90495,2022-08-16,0.007692959,0.0361614796,0.0348205921,21,100
Market-Adjusted Model,90496,2022-08-16,-0.1519201,-0.130320445,-0.124792467,21,100
Market-Adjusted Model,90505,2022-08-16,-0.02965314,0.000039535,-0.002525506,21,100
Market-Adjusted Model,90506,2022-08-16,0.1698113905,0.2075251857,0.1969390236,21,100
Market-Adjusted Model,90510,2022-08-16,-0.007692633,0.0184376288,0.0194350004,21,100
